year,month,day,births,gender
-1.491862329309954,-1.5990391487176792,-1.0972529119690453,-0.20020958776383507,F
-1.491862329309954,-1.5990391487176792,-1.0972529119690453,-0.18640998549868826,M
-1.491862329309954,-1.5990391487176792,-1.031822988492611,-0.18591964430144955,F
-1.491862329309954,-1.5990391487176792,-1.031822988492611,-0.18262735340570385,M
-1.491862329309954,-1.5990391487176792,-0.9663930650161767,-0.18262735340570385,F
-1.491862329309954,-1.5990391487176792,-0.9663930650161767,-0.16700648383652753,M
-1.491862329309954,-1.5990391487176792,-0.9009631415397424,-0.18640998549868826,F
-1.491862329309954,-1.5990391487176792,-0.9009631415397424,-0.18360803580018129,M
-1.491862329309954,-1.5990391487176792,-0.8355332180633082,-0.19509602956405986,F
-1.491862329309954,-1.5990391487176792,-0.8355332180633082,-0.19488588333667184,M
-1.491862329309954,-1.5990391487176792,-0.7701032945868739,-0.17695340526622724,F
-1.491862329309954,-1.5990391487176792,-0.7701032945868739,-0.17204999329384005,M
-1.491862329309954,-1.5990391487176792,-0.7046733711104396,-0.17919496502503282,F
-1.491862329309954,-1.5990391487176792,-0.7046733711104396,-0.1635740954558565,M
-1.491862329309954,-1.5990391487176792,-0.6392434476340053,-0.17380121185540692,F
-1.491862329309954,-1.5990391487176792,-0.6392434476340053,-0.16910794611040775,M
-1.491862329309954,-1.5990391487176792,-0.573813524157571,-0.18108628107152502,F
-1.491862329309954,-1.5990391487176792,-0.573813524157571,-0.17233018826369076,M
-1.491862329309954,-1.5990391487176792,-0.5083836006811367,-0.17197994455137738,F
-1.491862329309954,-1.5990391487176792,-0.5083836006811367,-0.16014170707518544,M
-1.491862329309954,-1.5990391487176792,-0.4429536772047024,-0.18150657352630106,F
-1.491862329309954,-1.5990391487176792,-0.4429536772047024,-0.180876134844137,M
-1.491862329309954,-1.5990391487176792,-0.37752375372826813,-0.1974076380653281,F
-1.491862329309954,-1.5990391487176792,-0.37752375372826813,-0.19047281256152337,M
-1.491862329309954,-1.5990391487176792,-0.31209383025183385,-0.17527223544712306,F
-1.491862329309954,-1.5990391487176792,-0.31209383025183385,-0.1641344853955579,M
-1.491862329309954,-1.5990391487176792,-0.24666390677539957,-0.1643446316229459,F
-1.491862329309954,-1.5990391487176792,-0.24666390677539957,-0.15642912372466372,M
-1.491862329309954,-1.5990391487176792,-0.18123398329896528,-0.1738712605978696,F
-1.491862329309954,-1.5990391487176792,-0.18123398329896528,-0.16343399797093114,M
-1.491862329309954,-1.5990391487176792,-0.115804059822531,-0.17415145556772027,F
-1.491862329309954,-1.5990391487176792,-0.115804059822531,-0.17127945712675063,M
-1.491862329309954,-1.5990391487176792,-0.05037413634609673,-0.16875770239809437,F
-1.491862329309954,-1.5990391487176792,-0.05037413634609673,-0.16574560647219938,M
-1.491862329309954,-1.5990391487176792,0.015055787130337558,-0.17835438011548074,F
-1.491862329309954,-1.5990391487176792,0.015055787130337558,-0.17933506250995818,M
-1.491862329309954,-1.5990391487176792,0.08048571060677184,-0.19586656573114927,F
-1.491862329309954,-1.5990391487176792,0.08048571060677184,-0.18598969304391222,M
-1.491862329309954,-1.5990391487176792,0.14591563408320612,-0.1708591646719746,F
-1.491862329309954,-1.5990391487176792,0.14591563408320612,-0.16945818982272112,M
-1.491862329309954,-1.5990391487176792,0.2113455575596404,-0.16532531401742334,F
-1.491862329309954,-1.5990391487176792,0.2113455575596404,-0.15166580923720188,M
-1.491862329309954,-1.5990391487176792,0.2767754810360747,-0.17394130934033225,F
-1.491862329309954,-1.5990391487176792,0.2767754810360747,-0.16371419294078182,M
-1.491862329309954,-1.5990391487176792,0.34220540451250897,-0.17401135808279494,F
-1.491862329309954,-1.5990391487176792,0.34220540451250897,-0.1787046238277941,M
-1.491862329309954,-1.5990391487176792,0.40763532798894325,-0.17548238167451108,F
-1.491862329309954,-1.5990391487176792,0.40763532798894325,-0.16518521653249799,M
-1.491862329309954,-1.5990391487176792,0.47306525146537753,-0.18963222765197127,F
-1.491862329309954,-1.5990391487176792,0.47306525146537753,-0.1782142826305554,M
-1.491862329309954,-1.5990391487176792,0.5384951749418118,-0.19376510345726905,F
-1.491862329309954,-1.5990391487176792,0.5384951749418118,-0.18998247136428464,M
-1.491862329309954,-1.5990391487176792,0.603925098418246,-0.17155965209660134,F
-1.491862329309954,-1.5990391487176792,0.603925098418246,-0.16518521653249799,M
-1.491862329309954,-1.5990391487176792,0.6693550218946803,-0.17169974958152667,F
-1.491862329309954,-1.5990391487176792,0.6693550218946803,-0.16077214575734952,M
-1.491862329309954,-1.5990391487176792,0.7347849453711146,-0.18430852322480804,F
-1.491862329309954,-1.5990391487176792,0.7347849453711146,-0.17099926215689995,M
-1.491862329309954,-1.5990391487176792,0.8002148688475489,-0.1784244288579434,F
-1.491862329309954,-1.5990391487176792,0.8002148688475489,-0.16658619138175146,M
-1.491862329309954,-1.5990391487176792,0.8656447923239832,-0.17450169928003365,F
-1.491862329309954,-1.5990391487176792,0.8656447923239832,-0.16987848227749716,M
-1.491862329309954,-1.5990391487176792,5.314879588721515,-0.34100756011381017,F
-1.491862329309954,-1.5990391487176792,5.314879588721515,-0.3405872676590341,M
-1.491862329309954,-1.309143845239045,-1.0972529119690453,-0.18802110657532978,F
-1.491862329309954,-1.309143845239045,-1.0972529119690453,-0.17604277161421247,M
-1.491862329309954,-1.309143845239045,-1.031822988492611,-0.19012256884921,F
-1.491862329309954,-1.309143845239045,-1.031822988492611,-0.18500901064943479,M
-1.491862329309954,-1.309143845239045,-0.9663930650161767,-0.17106931089936261,F
-1.491862329309954,-1.309143845239045,-0.9663930650161767,-0.1629436567736924,M
-1.491862329309954,-1.309143845239045,-0.9009631415397424,-0.17394130934033225,F
-1.491862329309954,-1.309143845239045,-0.9009631415397424,-0.1597914633628721,M
-1.491862329309954,-1.309143845239045,-0.8355332180633082,-0.1782142826305554,F
-1.491862329309954,-1.309143845239045,-0.8355332180633082,-0.16672628886667681,M
-1.491862329309954,-1.309143845239045,-0.7701032945868739,-0.1752021867046604,F
-1.491862329309954,-1.309143845239045,-0.7701032945868739,-0.16791711748854227,M
-1.491862329309954,-1.309143845239045,-0.7046733711104396,-0.16889779988301973,F
-1.491862329309954,-1.309143845239045,-0.7046733711104396,-0.1611223894696629,M
-1.491862329309954,-1.309143845239045,-0.6392434476340053,-0.17989545244965957,F
-1.491862329309954,-1.309143845239045,-0.6392434476340053,-0.1795452087373462,M
-1.491862329309954,-1.309143845239045,-0.573813524157571,-0.19299456729017964,F
-1.491862329309954,-1.309143845239045,-0.573813524157571,-0.1863399367562256,M
-1.491862329309954,-1.309143845239045,-0.5083836006811367,-0.16826736120085564,F
-1.491862329309954,-1.309143845239045,-0.5083836006811367,-0.16693643509406483,M
-1.491862329309954,-1.309143845239045,-0.4429536772047024,-0.17394130934033225,F
-1.491862329309954,-1.309143845239045,-0.4429536772047024,-0.16469487533525926,M
-1.491862329309954,-1.309143845239045,-0.37752375372826813,-0.17450169928003365,F
-1.491862329309954,-1.309143845239045,-0.37752375372826813,-0.15881078096839463,M
-1.491862329309954,-1.309143845239045,-0.31209383025183385,-0.17204999329384005,F
-1.491862329309954,-1.309143845239045,-0.31209383025183385,-0.17534228418958575,M
-1.491862329309954,-1.309143845239045,-0.24666390677539957,-0.1635740954558565,F
-1.491862329309954,-1.309143845239045,-0.24666390677539957,-0.15761995234652917,M
-1.491862329309954,-1.309143845239045,-0.18123398329896528,-0.180876134844137,F
-1.491862329309954,-1.309143845239045,-0.18123398329896528,-0.17688335652376458,M
-1.491862329309954,-1.309143845239045,-0.115804059822531,-0.1976878330351788,F
-1.491862329309954,-1.309143845239045,-0.115804059822531,-0.18725057040824036,M
-1.491862329309954,-1.309143845239045,-0.05037413634609673,-0.17492199173480968,F
-1.491862329309954,-1.309143845239045,-0.05037413634609673,-0.1649050215626473,M
-1.491862329309954,-1.309143845239045,0.015055787130337558,-0.16812726371593031,F
-1.491862329309954,-1.309143845239045,0.015055787130337558,-0.15930112216563336,M
-1.491862329309954,-1.309143845239045,0.08048571060677184,-0.17422150431018296,F
-1.491862329309954,-1.309143845239045,0.08048571060677184,-0.16581565521466204,M
-1.491862329309954,-1.309143845239045,0.14591563408320612,-0.16959828730764645,F
-1.491862329309954,-1.309143845239045,0.14591563408320612,-0.1646248265927966,M
-1.491862329309954,-1.309143845239045,0.2113455575596404,-0.16889779988301973,F
-1.491862329309954,-1.309143845239045,0.2113455575596404,-0.16763692251869158,M
-1.491862329309954,-1.309143845239045,0.2767754810360747,-0.18486891316450943,F
-1.491862329309954,-1.309143845239045,0.2767754810360747,-0.1784244288579434,M
-1.491862329309954,-1.309143845239045,0.34220540451250897,-0.19138344621353812,F
-1.491862329309954,-1.309143845239045,0.34220540451250897,-0.1876008141205537,M
-1.491862329309954,-1.309143845239045,0.40763532798894325,-0.1738712605978696,F
-1.491862329309954,-1.309143845239045,0.40763532798894325,-0.16091224324227488,M
-1.491862329309954,-1.309143845239045,0.47306525146537753,-0.15993156084779742,F
-1.491862329309954,-1.309143845239045,0.47306525146537753,-0.15383732025354477,M
-1.491862329309954,-1.309143845239045,0.5384951749418118,-0.17247028574861611,F
-1.491862329309954,-1.309143845239045,0.5384951749418118,-0.1594412196505587,M
-1.491862329309954,-1.309143845239045,0.603925098418246,-0.18122637855645038,F
-1.491862329309954,-1.309143845239045,0.603925098418246,-0.16574560647219938,M
-1.491862329309954,-1.309143845239045,0.6693550218946803,-0.1740814068252576,F
-1.491862329309954,-1.309143845239045,0.6693550218946803,-0.16805721497346762,M
-1.491862329309954,-1.309143845239045,0.7347849453711146,-0.34016697520425804,F
-1.491862329309954,-1.309143845239045,0.7347849453711146,-0.3413578038261235,M
-1.491862329309954,-1.309143845239045,0.8002148688475489,-0.3410776088562728,F
-1.491862329309954,-1.309143845239045,0.8002148688475489,-0.3409375113713475,M
-1.491862329309954,-1.309143845239045,0.8656447923239832,-0.3410776088562728,F
-1.491862329309954,-1.309143845239045,0.8656447923239832,-0.3412177063411982,M
-1.491862329309954,-1.309143845239045,5.314879588721515,-0.34044717017410875,F
-1.491862329309954,-1.309143845239045,5.314879588721515,-0.34023702394672073,M
-1.491862329309954,-1.0192485417604107,-1.0972529119690453,-0.18774091160547907,F
-1.491862329309954,-1.0192485417604107,-1.0972529119690453,-0.1743616017951083,M
-1.491862329309954,-1.0192485417604107,-1.031822988492611,-0.19467573710928382,F
-1.491862329309954,-1.0192485417604107,-1.031822988492611,-0.18865154525749384,M
-1.491862329309954,-1.0192485417604107,-0.9663930650161767,-0.17120940838428797,F
-1.491862329309954,-1.0192485417604107,-0.9663930650161767,-0.1600016095902601,M
-1.491862329309954,-1.0192485417604107,-0.9009631415397424,-0.16700648383652753,F
-1.491862329309954,-1.0192485417604107,-0.9009631415397424,-0.1573397573766785,M
-1.491862329309954,-1.0192485417604107,-0.8355332180633082,-0.16826736120085564,F
-1.491862329309954,-1.0192485417604107,-0.8355332180633082,-0.16371419294078182,M
-1.491862329309954,-1.0192485417604107,-0.7701032945868739,-0.17940511125242084,F
-1.491862329309954,-1.0192485417604107,-0.7701032945868739,-0.16455477785033393,M
-1.491862329309954,-1.0192485417604107,-0.7046733711104396,-0.17877467257025678,F
-1.491862329309954,-1.0192485417604107,-0.7046733711104396,-0.15663926995205174,M
-1.491862329309954,-1.0192485417604107,-0.6392434476340053,-0.18563944933159884,F
-1.491862329309954,-1.0192485417604107,-0.6392434476340053,-0.17127945712675063,M
-1.491862329309954,-1.0192485417604107,-0.573813524157571,-0.19670715064070135,F
-1.491862329309954,-1.0192485417604107,-0.573813524157571,-0.193134664775105,M
-1.491862329309954,-1.0192485417604107,-0.5083836006811367,-0.17324082191570553,F
